rater_id,sentence,rating,sense,verb,typicality,naturalness,sentence_type,surprisal,freq,verbnet_class
f985db36-b752-448b-a4f7-1293dc3a3f47,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
35534db9-96a4-44a8-bc6c-5dffaefffb3b,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
668c0881-1de3-4c5f-8fe3-791489fc5d09,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
d3a7e129-e108-47be-88f6-ac4deb1a92d3,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
59d8c982-abf5-4a23-b853-2bf7b14270a6,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
943018bf-9b03-46cd-bc23-dad4421d91c6,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
6834499e-a36b-4a0c-91bd-c399c1f4ae36,The cow split the check.,9.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
2cc6e827-abce-4d02-9df8-f650e756b7a7,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
5a5a42c7-0593-438d-98d5-fb1b5b10fded,The cow split the check.,8.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
0468462c-787e-4b0c-b565-5507bce9f350,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
cea153cc-f699-47df-9174-3497d6c89ebb,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
a504e773-5abc-421c-ba68-ce16630fa04f,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
1edb32f4-7616-4746-87e9-c13665d64740,The cow split the check.,1.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
5a78156e-c8a1-4df1-9c5e-c5b6ed41f87f,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
63ec36e4-7f96-435e-8550-72d4648a2247,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
2b537862-1bb2-42f3-bc09-c986d2f77a4a,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
b517ec9e-feb3-45e9-b135-ce508f2e8788,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
4e58a61f-88f5-448d-ba94-f3584449afb3,The cow split the check.,62.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
7d1b499d-747e-4e2f-abb0-0ae455bf4f80,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
4cf5bc95-5503-48cb-9720-c9025318406f,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
c413a741-ae72-4a31-bd2d-0a5f53b56d92,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
ea15e4d9-2e08-4373-b482-2d3f4c45cd84,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
20a48f7c-4812-4cbb-8e8e-956a479bc922,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
998d49f8-0d95-43a9-948b-8c4ba2a37da2,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
014dd83f-16f3-4632-8fd7-d56571447782,The cow split the check.,44.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
eb49a3af-8966-4eea-9bc0-0d913869b7af,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
5c6381df-c0d8-4edd-ac0a-ef983e462395,The cow split the check.,12.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
7de51f1a-6788-4991-9919-00937f5d0897,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
6385cc47-517a-40b9-bcd2-90a85b5d0313,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
97eeb2f9-2343-4e00-a794-5350a08f8954,The cow split the check.,5.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
670468fd-7828-48a9-9083-0f65201e3e8c,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
446290ce-d907-49ea-8183-9b2f00a369ad,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
6c53997c-fad6-4063-8a78-51a3bfdce380,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
4c1fc5f5-54f9-4bbf-9171-0015ea5fdd14,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
e4f12110-3a65-4f74-b928-bdc43f1f4110,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
db146bd4-2108-4f0b-9d95-0b4582918f97,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
ecebd983-2b23-464c-890e-aef42564ee1c,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
7aa4f016-33b0-44cd-a80c-f0e018e15b12,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
b8a10feb-bdbc-4627-88f4-45a02b15b88a,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
9acec15f-abd8-4386-85c9-417cc8dbc063,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
384b7879-039c-4230-9efe-0af428628eb5,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
d777878d-8ed2-451c-a81f-696ed0d72975,The cow split the check.,63.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
2e94a6d5-db7c-49a8-8ec8-9470d295085b,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
ed0b519f-e14d-4250-b7a3-d129a4867fc6,The cow split the check.,0.0,"split.01: divide, separate",split,atypical,natural,calibration,139.07697,2218,break
f3b653d2-efb2-4f50-811b-825276719e74,The man abused the cat.,100.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
59d8c982-abf5-4a23-b853-2bf7b14270a6,The man abused the cat.,23.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The man abused the cat.,16.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
eb49a3af-8966-4eea-9bc0-0d913869b7af,The man abused the cat.,0.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The man abused the cat.,96.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
9acec15f-abd8-4386-85c9-417cc8dbc063,The man abused the cat.,67.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
384b7879-039c-4230-9efe-0af428628eb5,The man abused the cat.,93.0,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse,target,target,target,121.469025,2855,judgment
f3b653d2-efb2-4f50-811b-825276719e74,The board approved the budget.,100.0,assent to,approve,target,target,target,161.46092,3978,allow
59d8c982-abf5-4a23-b853-2bf7b14270a6,The board approved the budget.,81.0,assent to,approve,target,target,target,161.46092,3978,allow
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The board approved the budget.,88.0,assent to,approve,target,target,target,161.46092,3978,allow
eb49a3af-8966-4eea-9bc0-0d913869b7af,The board approved the budget.,100.0,assent to,approve,target,target,target,161.46092,3978,allow
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The board approved the budget.,89.0,assent to,approve,target,target,target,161.46092,3978,allow
9acec15f-abd8-4386-85c9-417cc8dbc063,The board approved the budget.,73.0,assent to,approve,target,target,target,161.46092,3978,allow
384b7879-039c-4230-9efe-0af428628eb5,The board approved the budget.,100.0,assent to,approve,target,target,target,161.46092,3978,allow
f3b653d2-efb2-4f50-811b-825276719e74,The boy beat the girl.,100.0,strike,beat,target,target,target,113.64052,3199,hit
59d8c982-abf5-4a23-b853-2bf7b14270a6,The boy beat the girl.,50.0,strike,beat,target,target,target,113.64052,3199,hit
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The boy beat the girl.,58.0,strike,beat,target,target,target,113.64052,3199,hit
eb49a3af-8966-4eea-9bc0-0d913869b7af,The boy beat the girl.,50.0,strike,beat,target,target,target,113.64052,3199,hit
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The boy beat the girl.,95.0,strike,beat,target,target,target,113.64052,3199,hit
9acec15f-abd8-4386-85c9-417cc8dbc063,The boy beat the girl.,100.0,strike,beat,target,target,target,113.64052,3199,hit
384b7879-039c-4230-9efe-0af428628eb5,The boy beat the girl.,93.0,strike,beat,target,target,target,113.64052,3199,hit
f3b653d2-efb2-4f50-811b-825276719e74,The team beat the rival.,90.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
59d8c982-abf5-4a23-b853-2bf7b14270a6,The team beat the rival.,87.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The team beat the rival.,73.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
eb49a3af-8966-4eea-9bc0-0d913869b7af,The team beat the rival.,100.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The team beat the rival.,100.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
9acec15f-abd8-4386-85c9-417cc8dbc063,The team beat the rival.,61.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
384b7879-039c-4230-9efe-0af428628eb5,The team beat the rival.,100.0,win over some competitor,beat,target,target,target,112.75095,3199,hit
f3b653d2-efb2-4f50-811b-825276719e74,The singer belted the ballad.,100.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
59d8c982-abf5-4a23-b853-2bf7b14270a6,The singer belted the ballad.,89.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The singer belted the ballad.,88.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
eb49a3af-8966-4eea-9bc0-0d913869b7af,The singer belted the ballad.,100.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The singer belted the ballad.,100.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
9acec15f-abd8-4386-85c9-417cc8dbc063,The singer belted the ballad.,66.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
384b7879-039c-4230-9efe-0af428628eb5,The singer belted the ballad.,65.0,sing loudly and forcefully,belt,target,target,target,203.2437,54,tape
f3b653d2-efb2-4f50-811b-825276719e74,The man belted the child.,75.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
59d8c982-abf5-4a23-b853-2bf7b14270a6,The man belted the child.,4.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The man belted the child.,27.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
eb49a3af-8966-4eea-9bc0-0d913869b7af,The man belted the child.,0.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The man belted the child.,92.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
9acec15f-abd8-4386-85c9-417cc8dbc063,The man belted the child.,58.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
384b7879-039c-4230-9efe-0af428628eb5,The man belted the child.,75.0,fasten with a belt,belt,target,target,target,81.68691,54,tape
f3b653d2-efb2-4f50-811b-825276719e74,The man belted the saddle.,25.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
59d8c982-abf5-4a23-b853-2bf7b14270a6,The man belted the saddle.,4.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The man belted the saddle.,72.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
eb49a3af-8966-4eea-9bc0-0d913869b7af,The man belted the saddle.,0.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The man belted the saddle.,18.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
9acec15f-abd8-4386-85c9-417cc8dbc063,The man belted the saddle.,55.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
384b7879-039c-4230-9efe-0af428628eb5,The man belted the saddle.,100.0,fasten with a belt,belt,target,target,target,95.43367,54,tape
f3b653d2-efb2-4f50-811b-825276719e74,The breakdowns broke the company.,75.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
59d8c982-abf5-4a23-b853-2bf7b14270a6,The breakdowns broke the company.,46.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The breakdowns broke the company.,35.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
eb49a3af-8966-4eea-9bc0-0d913869b7af,The breakdowns broke the company.,50.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The breakdowns broke the company.,100.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
9acec15f-abd8-4386-85c9-417cc8dbc063,The breakdowns broke the company.,55.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
384b7879-039c-4230-9efe-0af428628eb5,The breakdowns broke the company.,0.0,"happen, come to light, onset, beginning",break,target,target,target,143.84483,3228,hurt
f3b653d2-efb2-4f50-811b-825276719e74,The course built the student.,0.0,include,build,target,target,target,153.02339,3224,build
59d8c982-abf5-4a23-b853-2bf7b14270a6,The course built the student.,3.0,include,build,target,target,target,153.02339,3224,build
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The course built the student.,6.0,include,build,target,target,target,153.02339,3224,build
eb49a3af-8966-4eea-9bc0-0d913869b7af,The course built the student.,100.0,include,build,target,target,target,153.02339,3224,build
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The course built the student.,31.0,include,build,target,target,target,153.02339,3224,build
9acec15f-abd8-4386-85c9-417cc8dbc063,The course built the student.,62.0,include,build,target,target,target,153.02339,3224,build
384b7879-039c-4230-9efe-0af428628eb5,The course built the student.,26.0,include,build,target,target,target,153.02339,3224,build
f3b653d2-efb2-4f50-811b-825276719e74,The fire burned the building.,0.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
59d8c982-abf5-4a23-b853-2bf7b14270a6,The fire burned the building.,78.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The fire burned the building.,90.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
eb49a3af-8966-4eea-9bc0-0d913869b7af,The fire burned the building.,100.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The fire burned the building.,100.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
9acec15f-abd8-4386-85c9-417cc8dbc063,The fire burned the building.,87.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
384b7879-039c-4230-9efe-0af428628eb5,The fire burned the building.,100.0,(cause to) be on fire,burn,target,target,target,90.55275,2126,hurt
f3b653d2-efb2-4f50-811b-825276719e74,The building burned the firemen.,0.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
59d8c982-abf5-4a23-b853-2bf7b14270a6,The building burned the firemen.,54.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The building burned the firemen.,35.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
eb49a3af-8966-4eea-9bc0-0d913869b7af,The building burned the firemen.,50.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The building burned the firemen.,93.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
9acec15f-abd8-4386-85c9-417cc8dbc063,The building burned the firemen.,60.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
384b7879-039c-4230-9efe-0af428628eb5,The building burned the firemen.,100.0,(cause to) be on fire,burn,target,target,target,127.88183,2126,hurt
f3b653d2-efb2-4f50-811b-825276719e74,The children cast the dice.,100.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
59d8c982-abf5-4a23-b853-2bf7b14270a6,The children cast the dice.,54.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The children cast the dice.,75.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
eb49a3af-8966-4eea-9bc0-0d913869b7af,The children cast the dice.,0.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The children cast the dice.,92.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
9acec15f-abd8-4386-85c9-417cc8dbc063,The children cast the dice.,32.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
384b7879-039c-4230-9efe-0af428628eb5,The children cast the dice.,63.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,124.84346,2853,throw
f3b653d2-efb2-4f50-811b-825276719e74,The actor cast the die.,100.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
59d8c982-abf5-4a23-b853-2bf7b14270a6,The actor cast the die.,0.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The actor cast the die.,41.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
eb49a3af-8966-4eea-9bc0-0d913869b7af,The actor cast the die.,0.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The actor cast the die.,8.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
9acec15f-abd8-4386-85c9-417cc8dbc063,The actor cast the die.,40.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
384b7879-039c-4230-9efe-0af428628eb5,The actor cast the die.,0.0,"throw outward, throw (dice, fishing lines, shadows)",cast,target,target,target,114.93723,2853,throw
f3b653d2-efb2-4f50-811b-825276719e74,The director cast the actresses.,100.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
59d8c982-abf5-4a23-b853-2bf7b14270a6,The director cast the actresses.,82.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The director cast the actresses.,81.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
eb49a3af-8966-4eea-9bc0-0d913869b7af,The director cast the actresses.,100.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The director cast the actresses.,100.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
9acec15f-abd8-4386-85c9-417cc8dbc063,The director cast the actresses.,70.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
384b7879-039c-4230-9efe-0af428628eb5,The director cast the actresses.,100.0,"name, assign a role",cast,target,target,target,160.13275,2853,throw
f3b653d2-efb2-4f50-811b-825276719e74,The police caught the burglar.,100.0,trap,catch,target,target,target,105.807755,3729,get
59d8c982-abf5-4a23-b853-2bf7b14270a6,The police caught the burglar.,94.0,trap,catch,target,target,target,105.807755,3729,get
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The police caught the burglar.,71.0,trap,catch,target,target,target,105.807755,3729,get
eb49a3af-8966-4eea-9bc0-0d913869b7af,The police caught the burglar.,100.0,trap,catch,target,target,target,105.807755,3729,get
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The police caught the burglar.,100.0,trap,catch,target,target,target,105.807755,3729,get
9acec15f-abd8-4386-85c9-417cc8dbc063,The police caught the burglar.,75.0,trap,catch,target,target,target,105.807755,3729,get
384b7879-039c-4230-9efe-0af428628eb5,The police caught the burglar.,100.0,trap,catch,target,target,target,105.807755,3729,get
f3b653d2-efb2-4f50-811b-825276719e74,The glacier chipped the rocks.,75.0,break off small pieces,chip,target,target,target,176.24216,191,break
59d8c982-abf5-4a23-b853-2bf7b14270a6,The glacier chipped the rocks.,29.0,break off small pieces,chip,target,target,target,176.24216,191,break
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The glacier chipped the rocks.,55.0,break off small pieces,chip,target,target,target,176.24216,191,break
eb49a3af-8966-4eea-9bc0-0d913869b7af,The glacier chipped the rocks.,0.0,break off small pieces,chip,target,target,target,176.24216,191,break
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The glacier chipped the rocks.,81.0,break off small pieces,chip,target,target,target,176.24216,191,break
9acec15f-abd8-4386-85c9-417cc8dbc063,The glacier chipped the rocks.,62.0,break off small pieces,chip,target,target,target,176.24216,191,break
384b7879-039c-4230-9efe-0af428628eb5,The glacier chipped the rocks.,70.0,break off small pieces,chip,target,target,target,176.24216,191,break
f3b653d2-efb2-4f50-811b-825276719e74,The chips chipped the paintwork.,0.0,break off small pieces,chip,target,target,target,213.00601,191,break
59d8c982-abf5-4a23-b853-2bf7b14270a6,The chips chipped the paintwork.,5.0,break off small pieces,chip,target,target,target,213.00601,191,break
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The chips chipped the paintwork.,10.0,break off small pieces,chip,target,target,target,213.00601,191,break
eb49a3af-8966-4eea-9bc0-0d913869b7af,The chips chipped the paintwork.,0.0,break off small pieces,chip,target,target,target,213.00601,191,break
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The chips chipped the paintwork.,70.0,break off small pieces,chip,target,target,target,213.00601,191,break
9acec15f-abd8-4386-85c9-417cc8dbc063,The chips chipped the paintwork.,46.0,break off small pieces,chip,target,target,target,213.00601,191,break
384b7879-039c-4230-9efe-0af428628eb5,The chips chipped the paintwork.,0.0,break off small pieces,chip,target,target,target,213.00601,191,break
f3b653d2-efb2-4f50-811b-825276719e74,The child cleaned the room.,100.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
59d8c982-abf5-4a23-b853-2bf7b14270a6,The child cleaned the room.,84.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The child cleaned the room.,58.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
eb49a3af-8966-4eea-9bc0-0d913869b7af,The child cleaned the room.,100.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The child cleaned the room.,100.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
9acec15f-abd8-4386-85c9-417cc8dbc063,The child cleaned the room.,72.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
384b7879-039c-4230-9efe-0af428628eb5,The child cleaned the room.,100.0,to free from dirt,clean,target,target,target,131.96548,2050,"clear,other_cos,preparing"
f3b653d2-efb2-4f50-811b-825276719e74,The captain cleared the shipment.,100.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
59d8c982-abf5-4a23-b853-2bf7b14270a6,The captain cleared the shipment.,25.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The captain cleared the shipment.,68.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
eb49a3af-8966-4eea-9bc0-0d913869b7af,The captain cleared the shipment.,0.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The captain cleared the shipment.,77.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
9acec15f-abd8-4386-85c9-417cc8dbc063,The captain cleared the shipment.,65.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
384b7879-039c-4230-9efe-0af428628eb5,The captain cleared the shipment.,100.0,"approve, permit",clear,target,target,target,121.33874,2481,"clear,other_cos,preparing"
f3b653d2-efb2-4f50-811b-825276719e74,The enemy cleared the defensiveworks.,40.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
59d8c982-abf5-4a23-b853-2bf7b14270a6,The enemy cleared the defensiveworks.,35.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The enemy cleared the defensiveworks.,64.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
eb49a3af-8966-4eea-9bc0-0d913869b7af,The enemy cleared the defensiveworks.,0.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
0edcf222-a925-4b3b-8b0f-a2dd3054c23f,The enemy cleared the defensiveworks.,97.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
9acec15f-abd8-4386-85c9-417cc8dbc063,The enemy cleared the defensiveworks.,71.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
384b7879-039c-4230-9efe-0af428628eb5,The enemy cleared the defensiveworks.,100.0,"escape, avoid, get past or through",clear,target,target,target,152.55768,2481,"clear,other_cos,preparing"
f3b653d2-efb2-4f50-811b-825276719e74,The coatings coated the wires.,0.0,"cover, apply something to a surface",coat,target,target,target,123.09323,239,fill
59d8c982-abf5-4a23-b853-2bf7b14270a6,The coatings coated the wires.,23.0,"cover, apply something to a surface",coat,target,target,target,123.09323,239,fill
1b1fe89d-a1cc-416b-a92c-7b5e071cead9,The coatings coated the wires.,66.0,"cover, apply something to a surface",coat,target,target,target,123.09323,239,fill
