rater_id,sentence,rating,sense,verb,typicality,naturalness,sentence_type,surprisal,freq,verbnet_class
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The hacker hacked the database.,100.0,"computer work, breaking into, as on a computer",hack,target,target,target,104.0451,206,cut
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The hacker hacked the database.,100.0,"computer work, breaking into, as on a computer",hack,target,target,target,104.0451,206,cut
605ad3e4-b8cb-445e-9315-6707bf80f543,The hacker hacked the database.,100.0,"computer work, breaking into, as on a computer",hack,target,target,target,104.0451,206,cut
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The hacker hacked the database.,70.0,"computer work, breaking into, as on a computer",hack,target,target,target,104.0451,206,cut
a83f98f6-c048-416c-8e24-5d005be466a6,The hacker hacked the database.,100.0,"computer work, breaking into, as on a computer",hack,target,target,target,104.0451,206,cut
107924a2-c487-419e-a378-ff95b1592ae5,The hacker hacked the database.,100.0,"computer work, breaking into, as on a computer",hack,target,target,target,104.0451,206,cut
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The students hacked the system.,100.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The students hacked the system.,100.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The students hacked the system.,100.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
605ad3e4-b8cb-445e-9315-6707bf80f543,The students hacked the system.,100.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The students hacked the system.,84.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
a83f98f6-c048-416c-8e24-5d005be466a6,The students hacked the system.,82.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
107924a2-c487-419e-a378-ff95b1592ae5,The students hacked the system.,84.0,"succeed, manage",hack,target,target,target,138.74927,206,cut
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The hacker hacked the puzzle.,68.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The hacker hacked the puzzle.,100.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The hacker hacked the puzzle.,55.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
605ad3e4-b8cb-445e-9315-6707bf80f543,The hacker hacked the puzzle.,100.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The hacker hacked the puzzle.,75.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
a83f98f6-c048-416c-8e24-5d005be466a6,The hacker hacked the puzzle.,93.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
107924a2-c487-419e-a378-ff95b1592ae5,The hacker hacked the puzzle.,95.0,"succeed, manage",hack,target,target,target,109.781876,206,cut
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The road hit the town.,61.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The road hit the town.,95.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The road hit the town.,3.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
605ad3e4-b8cb-445e-9315-6707bf80f543,The road hit the town.,100.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The road hit the town.,65.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
a83f98f6-c048-416c-8e24-5d005be466a6,The road hit the town.,67.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
107924a2-c487-419e-a378-ff95b1592ae5,The road hit the town.,84.0,"go to, turn to",hit,target,target,target,146.3814,6140,"throw,hit"
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The ball kicked the goalpost.,77.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The ball kicked the goalpost.,100.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The ball kicked the goalpost.,0.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
605ad3e4-b8cb-445e-9315-6707bf80f543,The ball kicked the goalpost.,100.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The ball kicked the goalpost.,53.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
a83f98f6-c048-416c-8e24-5d005be466a6,The ball kicked the goalpost.,79.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
107924a2-c487-419e-a378-ff95b1592ae5,The ball kicked the goalpost.,18.0,drive or impel with the foot,kick,target,target,target,104.642555,2962,"throw,hit"
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The man killed the cat.,100.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The man killed the cat.,100.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The man killed the cat.,100.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
605ad3e4-b8cb-445e-9315-6707bf80f543,The man killed the cat.,100.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The man killed the cat.,74.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
a83f98f6-c048-416c-8e24-5d005be466a6,The man killed the cat.,100.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
107924a2-c487-419e-a378-ff95b1592ae5,The man killed the cat.,77.0,"cause to die, murder",kill,target,target,target,95.129654,4977,murder
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The children killed the afternoon.,100.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The children killed the afternoon.,100.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The children killed the afternoon.,18.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
605ad3e4-b8cb-445e-9315-6707bf80f543,The children killed the afternoon.,100.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The children killed the afternoon.,10.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
a83f98f6-c048-416c-8e24-5d005be466a6,The children killed the afternoon.,67.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
107924a2-c487-419e-a378-ff95b1592ae5,The children killed the afternoon.,65.0,pass the time by engaging in some activity,kill,target,target,target,128.39436,4977,murder
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The newscaster launched the program.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The newscaster launched the program.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The newscaster launched the program.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
605ad3e4-b8cb-445e-9315-6707bf80f543,The newscaster launched the program.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The newscaster launched the program.,66.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
a83f98f6-c048-416c-8e24-5d005be466a6,The newscaster launched the program.,82.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
107924a2-c487-419e-a378-ff95b1592ae5,The newscaster launched the program.,80.0,"set off, introduce, bring up, start, take off",launch,target,target,target,149.40213,4326,throw
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The company launched the product.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The company launched the product.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The company launched the product.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
605ad3e4-b8cb-445e-9315-6707bf80f543,The company launched the product.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The company launched the product.,87.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
a83f98f6-c048-416c-8e24-5d005be466a6,The company launched the product.,100.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
107924a2-c487-419e-a378-ff95b1592ae5,The company launched the product.,83.0,"set off, introduce, bring up, start, take off",launch,target,target,target,145.30614,4326,throw
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The newcomer met the other.,87.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The newcomer met the other.,100.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The newcomer met the other.,10.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
605ad3e4-b8cb-445e-9315-6707bf80f543,The newcomer met the other.,100.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The newcomer met the other.,42.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
a83f98f6-c048-416c-8e24-5d005be466a6,The newcomer met the other.,100.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
107924a2-c487-419e-a378-ff95b1592ae5,The newcomer met the other.,87.0,"kennenlernen-- come upon, become acquainted with initially",meet,target,target,target,134.82863,5350,encounter
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The defendant murdered the victim.,100.0,cause to die,murder,target,target,target,120.373116,3928,murder
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The defendant murdered the victim.,100.0,cause to die,murder,target,target,target,120.373116,3928,murder
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The defendant murdered the victim.,100.0,cause to die,murder,target,target,target,120.373116,3928,murder
605ad3e4-b8cb-445e-9315-6707bf80f543,The defendant murdered the victim.,100.0,cause to die,murder,target,target,target,120.373116,3928,murder
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The defendant murdered the victim.,82.0,cause to die,murder,target,target,target,120.373116,3928,murder
a83f98f6-c048-416c-8e24-5d005be466a6,The defendant murdered the victim.,71.0,cause to die,murder,target,target,target,120.373116,3928,murder
107924a2-c487-419e-a378-ff95b1592ae5,The defendant murdered the victim.,92.0,cause to die,murder,target,target,target,120.373116,3928,murder
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The man pinched the boyfriend.,100.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The man pinched the boyfriend.,100.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The man pinched the boyfriend.,52.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
605ad3e4-b8cb-445e-9315-6707bf80f543,The man pinched the boyfriend.,100.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The man pinched the boyfriend.,79.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
a83f98f6-c048-416c-8e24-5d005be466a6,The man pinched the boyfriend.,74.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
107924a2-c487-419e-a378-ff95b1592ae5,The man pinched the boyfriend.,76.0,squeeze tightly to cause pain,pinch,target,target,target,128.2458,406,steal
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The boss pinched the money.,75.0,be miserly,pinch,target,target,target,143.9382,406,steal
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The boss pinched the money.,100.0,be miserly,pinch,target,target,target,143.9382,406,steal
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The boss pinched the money.,50.0,be miserly,pinch,target,target,target,143.9382,406,steal
605ad3e4-b8cb-445e-9315-6707bf80f543,The boss pinched the money.,100.0,be miserly,pinch,target,target,target,143.9382,406,steal
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The boss pinched the money.,70.0,be miserly,pinch,target,target,target,143.9382,406,steal
a83f98f6-c048-416c-8e24-5d005be466a6,The boss pinched the money.,70.0,be miserly,pinch,target,target,target,143.9382,406,steal
107924a2-c487-419e-a378-ff95b1592ae5,The boss pinched the money.,33.0,be miserly,pinch,target,target,target,143.9382,406,steal
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The police pinched the suspects.,100.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The police pinched the suspects.,100.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The police pinched the suspects.,100.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
605ad3e4-b8cb-445e-9315-6707bf80f543,The police pinched the suspects.,100.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The police pinched the suspects.,81.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
a83f98f6-c048-416c-8e24-5d005be466a6,The police pinched the suspects.,78.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
107924a2-c487-419e-a378-ff95b1592ae5,The police pinched the suspects.,88.0,arrest or capture,pinch,target,target,target,126.743866,406,steal
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The policeman pinched the bankrobber.,99.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The policeman pinched the bankrobber.,100.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The policeman pinched the bankrobber.,100.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
605ad3e4-b8cb-445e-9315-6707bf80f543,The policeman pinched the bankrobber.,100.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The policeman pinched the bankrobber.,66.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
a83f98f6-c048-416c-8e24-5d005be466a6,The policeman pinched the bankrobber.,100.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
107924a2-c487-419e-a378-ff95b1592ae5,The policeman pinched the bankrobber.,81.0,arrest or capture,pinch,target,target,target,144.48442,406,steal
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The doctor placed the needle.,76.0,put in a location,place,target,target,target,135.65555,2235,put
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The doctor placed the needle.,100.0,put in a location,place,target,target,target,135.65555,2235,put
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The doctor placed the needle.,70.0,put in a location,place,target,target,target,135.65555,2235,put
605ad3e4-b8cb-445e-9315-6707bf80f543,The doctor placed the needle.,100.0,put in a location,place,target,target,target,135.65555,2235,put
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The doctor placed the needle.,73.0,put in a location,place,target,target,target,135.65555,2235,put
a83f98f6-c048-416c-8e24-5d005be466a6,The doctor placed the needle.,83.0,put in a location,place,target,target,target,135.65555,2235,put
107924a2-c487-419e-a378-ff95b1592ae5,The doctor placed the needle.,75.0,put in a location,place,target,target,target,135.65555,2235,put
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The sergeant posted the sentinels.,100.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The sergeant posted the sentinels.,100.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The sergeant posted the sentinels.,95.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
605ad3e4-b8cb-445e-9315-6707bf80f543,The sergeant posted the sentinels.,100.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The sergeant posted the sentinels.,80.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
a83f98f6-c048-416c-8e24-5d005be466a6,The sergeant posted the sentinels.,64.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
107924a2-c487-419e-a378-ff95b1592ae5,The sergeant posted the sentinels.,70.0,"assign to a post, station somewhere",post,target,target,target,145.41919,2488,send
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The government pushed the reformer.,100.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The government pushed the reformer.,100.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The government pushed the reformer.,40.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
605ad3e4-b8cb-445e-9315-6707bf80f543,The government pushed the reformer.,100.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The government pushed the reformer.,80.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
a83f98f6-c048-416c-8e24-5d005be466a6,The government pushed the reformer.,92.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
107924a2-c487-419e-a378-ff95b1592ae5,The government pushed the reformer.,79.0,"advocate or advertise, advocate",push,target,target,target,133.52614,2472,"split,carry,push"
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The ship reached the shoreline.,100.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The ship reached the shoreline.,100.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The ship reached the shoreline.,100.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
605ad3e4-b8cb-445e-9315-6707bf80f543,The ship reached the shoreline.,100.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The ship reached the shoreline.,74.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
a83f98f6-c048-416c-8e24-5d005be466a6,The ship reached the shoreline.,86.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
107924a2-c487-419e-a378-ff95b1592ae5,The ship reached the shoreline.,100.0,"arrive at an end state, outcome or destination, get to, attain",reach,target,target,target,146.39491,5921,"get,initiate_communication"
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The dog reached the treat.,92.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The dog reached the treat.,100.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The dog reached the treat.,100.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
605ad3e4-b8cb-445e-9315-6707bf80f543,The dog reached the treat.,100.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The dog reached the treat.,78.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
a83f98f6-c048-416c-8e24-5d005be466a6,The dog reached the treat.,73.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
107924a2-c487-419e-a378-ff95b1592ae5,The dog reached the treat.,100.0,"stretch, grasp, move (as if a limb) outwards toward a goal",reach,target,target,target,121.43372,5921,"get,initiate_communication"
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The book recalled the events.,62.0,remember,recall,target,target,target,129.63634,2260,banish
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The book recalled the events.,100.0,remember,recall,target,target,target,129.63634,2260,banish
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The book recalled the events.,100.0,remember,recall,target,target,target,129.63634,2260,banish
605ad3e4-b8cb-445e-9315-6707bf80f543,The book recalled the events.,100.0,remember,recall,target,target,target,129.63634,2260,banish
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The book recalled the events.,81.0,remember,recall,target,target,target,129.63634,2260,banish
a83f98f6-c048-416c-8e24-5d005be466a6,The book recalled the events.,89.0,remember,recall,target,target,target,129.63634,2260,banish
107924a2-c487-419e-a378-ff95b1592ae5,The book recalled the events.,23.0,remember,recall,target,target,target,129.63634,2260,banish
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The president recalled the ambassador.,67.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The president recalled the ambassador.,100.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The president recalled the ambassador.,100.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
605ad3e4-b8cb-445e-9315-6707bf80f543,The president recalled the ambassador.,100.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The president recalled the ambassador.,88.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
a83f98f6-c048-416c-8e24-5d005be466a6,The president recalled the ambassador.,96.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
107924a2-c487-419e-a378-ff95b1592ae5,The president recalled the ambassador.,83.0,ask or order to go/come back,recall,target,target,target,107.13489,2260,banish
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The child saw the movie.,100.0,view,see,target,target,target,146.56744,4612,see
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The child saw the movie.,100.0,view,see,target,target,target,146.56744,4612,see
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The child saw the movie.,100.0,view,see,target,target,target,146.56744,4612,see
605ad3e4-b8cb-445e-9315-6707bf80f543,The child saw the movie.,100.0,view,see,target,target,target,146.56744,4612,see
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The child saw the movie.,86.0,view,see,target,target,target,146.56744,4612,see
a83f98f6-c048-416c-8e24-5d005be466a6,The child saw the movie.,98.0,view,see,target,target,target,146.56744,4612,see
107924a2-c487-419e-a378-ff95b1592ae5,The child saw the movie.,93.0,view,see,target,target,target,146.56744,4612,see
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The judge saw the defendants.,100.0,ensure,see,target,target,target,124.15025,4612,see
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The judge saw the defendants.,100.0,ensure,see,target,target,target,124.15025,4612,see
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The judge saw the defendants.,100.0,ensure,see,target,target,target,124.15025,4612,see
605ad3e4-b8cb-445e-9315-6707bf80f543,The judge saw the defendants.,100.0,ensure,see,target,target,target,124.15025,4612,see
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The judge saw the defendants.,86.0,ensure,see,target,target,target,124.15025,4612,see
a83f98f6-c048-416c-8e24-5d005be466a6,The judge saw the defendants.,100.0,ensure,see,target,target,target,124.15025,4612,see
107924a2-c487-419e-a378-ff95b1592ae5,The judge saw the defendants.,100.0,ensure,see,target,target,target,124.15025,4612,see
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The teacher set the books.,70.0,"put, place",set,target,target,target,124.74846,2074,put
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The teacher set the books.,90.0,"put, place",set,target,target,target,124.74846,2074,put
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The teacher set the books.,50.0,"put, place",set,target,target,target,124.74846,2074,put
605ad3e4-b8cb-445e-9315-6707bf80f543,The teacher set the books.,100.0,"put, place",set,target,target,target,124.74846,2074,put
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The teacher set the books.,85.0,"put, place",set,target,target,target,124.74846,2074,put
a83f98f6-c048-416c-8e24-5d005be466a6,The teacher set the books.,70.0,"put, place",set,target,target,target,124.74846,2074,put
107924a2-c487-419e-a378-ff95b1592ae5,The teacher set the books.,63.0,"put, place",set,target,target,target,124.74846,2074,put
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The president set the tone.,100.0,establish,set,target,target,target,110.10132,2074,put
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The president set the tone.,100.0,establish,set,target,target,target,110.10132,2074,put
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The president set the tone.,77.0,establish,set,target,target,target,110.10132,2074,put
605ad3e4-b8cb-445e-9315-6707bf80f543,The president set the tone.,100.0,establish,set,target,target,target,110.10132,2074,put
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The president set the tone.,79.0,establish,set,target,target,target,110.10132,2074,put
a83f98f6-c048-416c-8e24-5d005be466a6,The president set the tone.,73.0,establish,set,target,target,target,110.10132,2074,put
107924a2-c487-419e-a378-ff95b1592ae5,The president set the tone.,68.0,establish,set,target,target,target,110.10132,2074,put
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The teacher set the examination.,81.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The teacher set the examination.,100.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The teacher set the examination.,70.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
605ad3e4-b8cb-445e-9315-6707bf80f543,The teacher set the examination.,100.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
8d3ec2a6-61cf-464b-afbb-61ffb269644b,The teacher set the examination.,76.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
a83f98f6-c048-416c-8e24-5d005be466a6,The teacher set the examination.,90.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
107924a2-c487-419e-a378-ff95b1592ae5,The teacher set the examination.,92.0,"make ready, assign a task to, ready for action",set,target,target,target,114.26903,2074,put
a00cf45e-069b-4f6a-b8e3-30827a423cc4,The waitress set the table.,100.0,"make ready, prepare",set,target,target,target,111.05663,2074,put
9ac8b021-4063-4a79-a9aa-bf5380921b9e,The waitress set the table.,100.0,"make ready, prepare",set,target,target,target,111.05663,2074,put
d5bf1098-1ab1-4c35-9a85-a618beca16ea,The waitress set the table.,100.0,"make ready, prepare",set,target,target,target,111.05663,2074,put
605ad3e4-b8cb-445e-9315-6707bf80f543,The waitress set the table.,100.0,"make ready, prepare",set,target,target,target,111.05663,2074,put
