,verb,sense_id,sense,sentence_id,sentence,seed,surprisal_1,temp,surprisal_4,surprisal_3,surprisal_2
178,crash,crash.02,"to enter uninvited, invite oneself in",crash.02_4,The stranger crashed the party.,47.0,26.555137634277344,0.8,246.4143829345703,64.92681884765625,58.42654800415039
179,crash,crash.02,"to enter uninvited, invite oneself in",crash.02_6,The salesman crashed the meeting.,49.0,29.052021026611328,0.8,197.78414916992188,79.23069763183594,32.10038375854492
180,crash,crash.04,"fall asleep heavily, maybe someplace other than home",crash.04_2,The dog crashed the party.,44.0,31.37483024597168,0.8,151.41558837890625,50.72782897949219,36.42226791381836
181,crash,crash.04,"fall asleep heavily, maybe someplace other than home",crash.04_9,The baby crashed the crib.,52.0,33.71440124511719,0.8,166.73916625976562,70.39607238769531,59.194061279296875
182,crash,crash.04,"fall asleep heavily, maybe someplace other than home",crash.04_3,The student crashed the meeting.,45.0,34.79988098144531,0.8,192.12232971191406,54.89400100708008,54.608177185058594
183,crash,crash.04,"fall asleep heavily, maybe someplace other than home",crash.04_1,The baby crashed the car.,43.0,44.19426727294922,0.8,153.19776916503906,63.719913482666016,57.50117492675781
184,draw,draw.01,"art, the action of illustrating/making pictures with a writing implement",draw.01_1,The artist drew the picture.,43.0,24.76227569580078,0.8,126.3675537109375,28.640851974487305,28.594602584838867
185,draw,draw.01,"art, the action of illustrating/making pictures with a writing implement",draw.01_2,The artist drew the portrait.,44.0,26.276700973510746,0.8,160.4805450439453,30.26409149169922,30.06134796142578
186,draw,draw.01,"art, the action of illustrating/making pictures with a writing implement",draw.01_8,The artist drew the painting.,54.0,27.5331974029541,0.8,177.07479858398438,30.332138061523438,31.55548095703125
187,draw,draw.01,"art, the action of illustrating/making pictures with a writing implement",draw.01_4,The child drew the scene.,47.0,33.07898712158203,0.8,180.47467041015625,56.533775329589844,37.83808898925781
188,draw,draw.02,"pull, extract, withdraw",draw.02_7,The thief drew the gun.,49.0,29.275802612304688,0.8,125.9742660522461,49.97543716430664,48.76030731201172
189,draw,draw.02,"pull, extract, withdraw",draw.02_1,The water drew the fisherman.,43.0,37.00237274169922,0.8,242.4855194091797,89.57817840576172,70.16268920898438
190,draw,draw.02,"pull, extract, withdraw",draw.02_5,The airport drew the airplanes.,47.0,38.66012191772461,0.8,171.42564392089844,58.32527160644531,54.989166259765625
191,draw,draw.02,"pull, extract, withdraw",draw.02_2,The water drew the fishinghook.,44.0,40.71382141113281,0.8,270.742919921875,72.62174224853516,66.73646545410156
192,draw,draw.05,brandish a weapon,draw.05_6,The robber drew the gun.,48.0,27.84741973876953,0.8,128.5430450439453,35.18537139892578,31.093219757080078
193,draw,draw.05,brandish a weapon,draw.05_1,The man drew the gun.,43.0,28.139572143554688,0.8,146.5845184326172,31.994876861572266,32.50566101074219
194,draw,draw.05,brandish a weapon,draw.05_2,The man drew the sword.,44.0,28.49089813232422,0.8,126.45186614990234,32.86848449707031,33.43656539916992
195,draw,draw.05,brandish a weapon,draw.05_0,The man drew the pistol.,42.0,29.45423126220703,0.8,168.42831420898438,34.451194763183594,34.19818115234375
196,drop,drop.01,"go down, cause to fall",drop.01_4,The elevator dropped the three.,46.0,36.386680603027344,0.8,174.42787170410156,105.56749725341797,72.31185913085938
197,drop,drop.01,"go down, cause to fall",drop.01_5,The airplane dropped the bombs.,47.0,44.61577606201172,0.8,135.0762939453125,85.68152618408203,49.886653900146484
198,drop,drop.01,"go down, cause to fall",drop.01_3,The elevator dropped the man.,45.0,55.445072174072266,0.8,162.79698181152344,71.6380844116211,65.52249145507812
199,drop,drop.01,"go down, cause to fall",drop.01_8,The water dropped the bread.,50.0,63.01431274414063,0.8,228.21340942382812,52.9601936340332,92.1446533203125
200,drop,drop.05,"remove, end",drop.05_1,The company dropped the project.,43.0,26.51858901977539,0.8,180.81771850585938,69.49256134033203,29.369312286376953
201,drop,drop.05,"remove, end",drop.05_8,The company dropped the plan.,50.0,28.53947830200196,0.8,179.863525390625,72.79579162597656,31.605655670166016
202,drop,drop.05,"remove, end",drop.05_2,The company dropped the employee.,44.0,29.26352500915528,0.8,199.30142211914062,72.3796157836914,31.797752380371094
203,drop,drop.05,"remove, end",drop.05_0,The company dropped the requirement.,42.0,29.518186569213867,0.8,199.81298828125,75.89126586914062,33.53750991821289
204,drop,drop.06,"give, esp. names, mention in an offhand way",drop.06_2,The president dropped the subject.,44.0,28.651973724365234,0.8,181.1981658935547,38.848690032958984,31.51512336730957
205,drop,drop.06,"give, esp. names, mention in an offhand way",drop.06_0,The book dropped the names.,42.0,31.97120857238769,0.8,170.855712890625,113.1251449584961,49.69482421875
206,drop,drop.06,"give, esp. names, mention in an offhand way",drop.06_4,The mayor dropped the idea.,46.0,32.75624084472656,0.8,163.47340393066406,39.564186096191406,35.63236999511719
207,drop,drop.06,"give, esp. names, mention in an offhand way",drop.06_8,The film dropped the director.,51.0,45.14472198486328,0.8,203.90403747558594,61.15899658203125,38.825931549072266
208,drop,drop.07,spend money,drop.07_2,The bank dropped the rate.,45.0,47.85334014892578,0.8,155.48793029785156,85.59024047851562,95.83390808105469
209,drop,drop.07,spend money,drop.07_1,The company dropped the equivalent.,43.0,59.63632583618164,0.8,191.1292724609375,120.23954010009766,56.56279373168945
210,drop,drop.07,spend money,drop.07_3,The bill dropped the bills.,47.0,66.00574493408203,0.8,216.536865234375,98.11846160888672,84.17465209960938
211,drop,drop.07,spend money,drop.07_8,The old dropped the youngsters.,53.0,68.94673919677734,0.8,206.6232452392578,72.07784271240234,132.64785766601562
212,earn,earn.01,wages,earn.01_9,The amount earned the last.,51.0,47.87203979492188,0.8,185.91781616210938,79.18759155273438,47.17185974121094
213,earn,earn.01,wages,earn.01_3,The salary earned the doctor.,45.0,54.96954345703125,0.8,175.88430786132812,81.90135955810547,60.70589828491211
214,earn,earn.01,wages,earn.01_4,The salary earned the worker.,46.0,61.50733184814453,0.8,146.83787536621094,76.19998931884766,57.07670593261719
215,earn,earn.01,wages,earn.01_8,The teacher earned the salary.,50.0,68.49456024169922,0.8,194.2414093017578,38.91313934326172,66.8812026977539
216,encounter,encounter.01,to meet unexpectedly,encounter.01_4,The children encountered the dragon.,46.0,33.171268463134766,0.8,199.2513885498047,73.19558715820312,72.50016784667969
217,encounter,encounter.01,to meet unexpectedly,encounter.01_6,The police encountered the suspects.,48.0,34.15839385986328,0.8,240.71994018554688,38.45629119873047,38.09391784667969
218,encounter,encounter.01,to meet unexpectedly,encounter.01_9,The travelers encountered the warlord.,51.0,37.83928298950195,0.8,216.9034423828125,68.44791412353516,89.68201446533203
219,encounter,encounter.01,to meet unexpectedly,encounter.01_7,The dog encountered the cat.,49.0,42.11848831176758,0.8,137.973388671875,32.21778106689453,33.033870697021484
220,fetch,fetch.01,bring (back),fetch.01_1,The dog fetched the ball.,43.0,20.26209259033203,0.8,131.0410614013672,26.0960693359375,25.304542541503906
221,fetch,fetch.01,bring (back),fetch.01_0,The dog fetched the stick.,42.0,20.962966918945312,0.8,134.78640747070312,27.302566528320312,26.186054229736328
222,fetch,fetch.01,bring (back),fetch.01_2,The dog fetched the newspaper.,51.0,22.49646759033203,0.8,133.56736755371094,28.346290588378906,27.16678237915039
223,fetch,fetch.01,bring (back),fetch.01_3,The dog fetched the bone.,54.0,23.453725814819336,0.8,142.09487915039062,28.68401336669922,27.618637084960938
224,fight,fight.01,fight,fight.01_4,The students fought the administration.,47.0,31.509737014770508,0.8,180.11129760742188,50.49542236328125,81.61942291259766
225,fight,fight.01,fight,fight.01_3,The boxers fought the round.,46.0,31.559627532958984,0.8,155.92677307128906,54.88594055175781,53.11509704589844
226,fight,fight.01,fight,fight.01_1,The two fought the war.,43.0,33.07923889160156,0.8,152.00506591796875,39.827049255371094,45.89476013183594
227,fight,fight.01,fight,fight.01_6,The people fought the warringlords.,49.0,39.34717559814453,0.8,242.29263305664062,65.99143981933594,63.93897247314453
228,fire,fire.01,fire a gun,fire.01_6,The man fired the gun.,48.0,23.956417083740234,0.8,124.72615051269531,30.231264114379883,28.675220489501953
229,fire,fire.01,fire a gun,fire.01_9,The officer fired the revolver.,51.0,29.48129844665528,0.8,201.98065185546875,35.677101135253906,32.89454650878906
230,fire,fire.01,fire a gun,fire.01_7,The soldiers fired the cannons.,49.0,29.54334259033203,0.8,220.15016174316406,76.08837890625,59.290191650390625
231,fire,fire.01,fire a gun,fire.01_5,The suspect fired the weapon.,47.0,29.73535346984864,0.8,165.65728759765625,37.06715774536133,32.784908294677734
232,fire,fire.02,cause to cease employment,fire.02_5,The boss fired the employee.,49.0,23.53430557250977,0.8,230.65005493164062,28.6431827545166,28.531715393066406
233,fire,fire.02,cause to cease employment,fire.02_0,The company fired the workers.,42.0,24.9988956451416,0.8,198.5741424560547,46.879234313964844,43.19036102294922
234,fire,fire.02,cause to cease employment,fire.02_7,The company fired the secretary.,52.0,25.516733169555664,0.8,197.20346069335938,33.48051452636719,29.86777114868164
235,fire,fire.02,cause to cease employment,fire.02_1,The company fired the employee.,43.0,37.7140998840332,0.8,172.63351440429688,31.193710327148438,28.444896697998047
236,fire,fire.03,cause to burn or bake,fire.03_4,The oven fired the bread.,46.0,25.52518844604492,0.8,171.970947265625,38.34172058105469,28.24649429321289
237,fire,fire.03,cause to burn or bake,fire.03_1,The fire fired the potatoes.,43.0,28.576805114746094,0.8,218.39830017089844,53.320709228515625,42.011573791503906
238,fire,fire.03,cause to burn or bake,fire.03_5,The baker fired the breads.,47.0,28.966392517089844,0.8,181.109375,40.37389373779297,32.32224655151367
239,fire,fire.03,cause to burn or bake,fire.03_9,The firemen fired the kiln.,51.0,29.16803741455078,0.8,175.0849609375,54.709861755371094,31.42435073852539
240,fire,fire.04,fuel or ignite,fire.04_7,The flint fired the steel.,49.0,30.336132049560547,0.8,202.26849365234375,92.44839477539062,32.96242904663086
241,fire,fire.04,fuel or ignite,fire.04_0,The fire fired the stove.,42.0,30.423986434936523,0.8,207.2291717529297,51.504981994628906,33.90475845336914
242,fire,fire.04,fuel or ignite,fire.04_1,The fireplace fired the logs.,43.0,30.502338409423828,0.8,205.87889099121094,40.7535400390625,32.82536315917969
243,fire,fire.04,fuel or ignite,fire.04_2,The firewood fired the stove.,44.0,32.43882751464844,0.8,200.18344116210938,43.14940643310547,32.99643325805664
244,fold,fold.01,mix ingredients gently,fold.01_2,The chef folded the flour.,45.0,29.667932510375977,0.8,177.83168029785156,38.59629821777344,48.63960266113281
245,fold,fold.01,mix ingredients gently,fold.01_7,The cake folded the eggsinto.,50.0,50.45332717895508,0.8,147.45907592773438,91.089111328125,58.92558288574219
246,fold,fold.01,mix ingredients gently,fold.01_1,The cake folded the two.,43.0,52.622467041015625,0.8,162.87167358398438,106.68888854980469,47.215091705322266
247,fold,fold.01,mix ingredients gently,fold.01_0,The cake folded the eggs.,42.0,65.06407928466797,0.8,136.98458862304688,73.95539093017578,43.211761474609375
248,fold,fold.02,fold hands,fold.02_0,The children folded the hands.,42.0,30.08913230895996,0.8,150.65457153320312,54.42193603515625,35.22654342651367
249,fold,fold.02,fold hands,fold.02_1,The priest folded the congregation.,43.0,31.905658721923828,0.8,186.1870574951172,68.56329345703125,35.98977279663086
250,fold,fold.02,fold hands,fold.02_2,The priest folded the arms.,44.0,32.37833023071289,0.8,174.97276306152344,65.29805755615234,35.82819366455078
251,fold,fold.02,fold hands,fold.02_8,The priest folded the children.,50.0,33.963409423828125,0.8,163.5609130859375,80.93111419677734,37.4412841796875
252,fold,fold.03,origami,fold.03_1,The boy folded the paper.,45.0,25.5889835357666,0.8,154.30563354492188,58.12071990966797,30.974578857421875
253,fold,fold.03,origami,fold.03_4,The children folded the paper.,49.0,27.824893951416016,0.8,146.91468811035156,32.68273162841797,31.72690200805664
254,fold,fold.03,origami,fold.03_7,The student folded the paper.,53.0,37.073516845703125,0.8,135.1648712158203,31.04519271850586,31.320968627929688
255,fold,fold.03,origami,fold.03_9,The kids folded the papercranes.,55.0,37.295677185058594,0.8,197.4938201904297,43.863765716552734,56.696533203125
256,fold,fold.06,(terminate) a failing business,fold.06_7,The bank folded the company.,49.0,27.406896591186523,0.8,173.508056640625,91.88185119628906,44.23952102661133
257,fold,fold.06,(terminate) a failing business,fold.06_1,The company folded the project.,43.0,43.08671951293945,0.8,192.75706481933594,74.78812408447266,34.58341598510742
258,fold,fold.06,(terminate) a failing business,fold.06_2,The company folded the day.,44.0,44.90346145629883,0.8,187.82676696777344,78.40995788574219,41.24791717529297
259,fold,fold.06,(terminate) a failing business,fold.06_8,The company folded the projected.,50.0,47.56501770019531,0.8,202.35324096679688,84.57723236083984,45.01910400390625
260,grab,grab.01,"to capture, obtain, taking hold of",grab.01_1,The thief grabbed the purse.,43.0,23.875289916992188,0.8,181.05062866210938,29.59743881225586,28.586647033691406
261,grab,grab.01,"to capture, obtain, taking hold of",grab.01_0,The thief grabbed the wallet.,42.0,25.11272621154785,0.8,177.99887084960938,30.790058135986328,29.685840606689453
262,grab,grab.01,"to capture, obtain, taking hold of",grab.01_6,The dog grabbed the bone.,49.0,25.29353904724121,0.8,149.0948486328125,28.106626510620117,28.950664520263672
263,grab,grab.01,"to capture, obtain, taking hold of",grab.01_9,The child grabbed the toy.,53.0,26.921932220458984,0.8,204.60357666015625,49.506744384765625,48.92076873779297
264,hack,hack.01,chop sloppily,hack.01_0,The butcher hacked the meat.,42.0,23.743030548095703,0.8,142.1002197265625,48.30252456665039,29.248226165771484
265,hack,hack.01,chop sloppily,hack.01_2,The chef hacked the potatoes.,46.0,29.10529327392578,0.8,180.9053955078125,55.2235107421875,32.889862060546875
266,hack,hack.01,chop sloppily,hack.01_7,The butcher hacked the beefsteak.,54.0,32.246761322021484,0.8,190.55320739746094,56.69255828857422,36.8052978515625
267,hack,hack.01,chop sloppily,hack.01_6,The gardener hacked the hedgebacks.,53.0,38.218994140625,0.8,216.53900146484375,84.22923278808594,45.31315231323242
268,hack,hack.03,remove pieces,hack.03_5,The programmer hacked the code.,47.0,29.194780349731445,0.8,182.0052947998047,51.169090270996094,50.35993957519531
269,hack,hack.03,remove pieces,hack.03_9,The butcher hacked the bone.,51.0,29.77165985107422,0.8,155.10049438476562,52.65810775756836,49.616180419921875
270,hack,hack.03,remove pieces,hack.03_0,The carpenter hacked the woodwork.,42.0,34.53822326660156,0.8,224.6561737060547,96.6760482788086,51.31775665283203
271,hack,hack.03,remove pieces,hack.03_2,The hacker hacked the codebase.,44.0,35.60258102416992,0.8,163.49072265625,39.01350784301758,41.36208724975586
272,hack,hack.04,"computer work, breaking into, as on a computer",hack.04_1,The hacker hacked the system.,43.0,26.96223258972168,0.8,138.6942596435547,29.08867645263672,31.036399841308594
273,hack,hack.04,"computer work, breaking into, as on a computer",hack.04_3,The hacker hacked the database.,46.0,29.097938537597656,0.8,154.5167694091797,30.268327713012695,32.63836669921875
274,hack,hack.04,"computer work, breaking into, as on a computer",hack.04_0,The hacker hacked the governmental.,42.0,37.00840759277344,0.8,143.9355010986328,41.445823669433594,42.64373779296875
275,hack,hack.04,"computer work, breaking into, as on a computer",hack.04_5,The hacker hacked the company.,48.0,44.60313034057617,0.8,131.65310668945312,33.945411682128906,36.337154388427734
276,hack,hack.06,"succeed, manage",hack.06_0,The team hacked the competition.,42.0,28.65858268737793,0.8,205.58987426757812,45.984588623046875,32.387672424316406
277,hack,hack.06,"succeed, manage",hack.06_6,The students hacked the system.,51.0,30.07891273498535,0.8,152.0086212158203,36.0565185546875,48.416015625
278,hack,hack.06,"succeed, manage",hack.06_8,The band hacked the charts.,53.0,30.56415557861328,0.8,172.33216857910156,63.56468963623047,36.90398406982422
279,hack,hack.06,"succeed, manage",hack.06_7,The hacker hacked the puzzle.,52.0,31.081546783447266,0.8,188.6998291015625,56.983154296875,61.65866470336914
280,hit,hit.01,strike,hit.01_2,The pitcher hit the ball.,44.0,20.95549964904785,0.8,148.65249633789062,28.054298400878906,26.63202667236328
281,hit,hit.01,strike,hit.01_1,The pitcher hit the batter.,43.0,21.983015060424805,0.8,176.95556640625,29.184310913085938,26.6018009185791
282,hit,hit.01,strike,hit.01_4,The baseball hit the wall.,53.0,22.807361602783203,0.8,131.2104949951172,28.82300567626953,27.455120086669922
283,hit,hit.01,strike,hit.01_6,The baseball hit the fence.,55.0,23.572067260742188,0.8,151.67604064941406,28.963516235351562,27.754453659057617
284,hit,hit.02,"reach, encounter",hit.02_1,The ball hit the wall.,43.0,20.761171340942383,0.8,92.0854263305664,26.157032012939453,25.851709365844727
285,hit,hit.02,"reach, encounter",hit.02_2,The ball hit the bat.,44.0,22.481868743896484,0.8,91.53692626953125,26.423748016357422,26.777454376220703
286,hit,hit.02,"reach, encounter",hit.02_8,The book hit the table.,53.0,23.64324760437012,0.8,165.1126708984375,58.78175354003906,57.00550842285156
287,hit,hit.02,"reach, encounter",hit.02_9,The ball hit the net.,54.0,24.004243850708008,0.8,91.884521484375,28.272079467773438,28.425413131713867
288,hit,hit.03,"go to, turn to",hit.03_1,The road hit the town.,43.0,26.35625457763672,0.8,197.13803100585938,52.060523986816406,30.775341033935547
289,hit,hit.03,"go to, turn to",hit.03_2,The road hit the forest.,44.0,26.97285461425781,0.8,191.90000915527344,71.3299331665039,32.450286865234375
290,hit,hit.03,"go to, turn to",hit.03_0,The road hit the intersection.,42.0,27.45903968811035,0.8,231.9190673828125,39.722511291503906,31.951950073242188
291,hit,hit.03,"go to, turn to",hit.03_9,The road hit the lakefront.,52.0,33.50508117675781,0.8,197.55804443359375,47.40020751953125,37.977081298828125
292,insult,insult.01,"call names, disparaging",insult.01_1,The man insulted the woman.,43.0,25.28647994995117,0.8,138.91552734375,27.99213981628418,29.221633911132812
293,insult,insult.01,"call names, disparaging",insult.01_5,The teacher insulted the students.,48.0,26.31545639038086,0.8,179.814208984375,42.10721206665039,42.31071090698242
294,insult,insult.01,"call names, disparaging",insult.01_8,The girl insulted the boy.,53.0,26.882083892822266,0.8,144.63755798339844,29.708404541015625,30.511493682861328
295,insult,insult.01,"call names, disparaging",insult.01_0,The man insulted the waitresses.,42.0,32.2805061340332,0.8,184.61073303222656,36.4187126159668,36.138912200927734
296,kick,kick.01,drive or impel with the foot,kick.01_7,The dog kicked the ball.,49.0,22.98837661743164,0.8,115.26161193847656,26.903745651245117,26.64153289794922
297,kick,kick.01,drive or impel with the foot,kick.01_1,The ball kicked the goalpost.,43.0,25.70525360107422,0.8,172.97271728515625,30.968250274658203,29.597213745117188
298,kick,kick.01,drive or impel with the foot,kick.01_6,The wind kicked the leaves.,48.0,25.757837295532227,0.8,132.2357940673828,72.99290466308594,30.625782012939453
299,kick,kick.01,drive or impel with the foot,kick.01_2,The ball kicked the player.,44.0,28.33093643188477,0.8,161.9705810546875,31.93195343017578,32.2839241027832
300,kill,kill.01,"cause to die, murder",kill.01_1,The man killed the cat.,43.0,25.234420776367188,0.8,151.2504425048828,29.31306266784668,29.02890396118164
301,kill,kill.01,"cause to die, murder",kill.01_0,The man killed the fly.,42.0,26.291671752929688,0.8,154.38494873046875,30.32285499572754,31.227275848388672
302,kill,kill.01,"cause to die, murder",kill.01_9,The boy killed the rabbit.,53.0,28.158531188964844,0.8,169.85089111328125,31.899085998535156,61.03961944580078
303,kill,kill.01,"cause to die, murder",kill.01_6,The prisoner killed the guardian.,49.0,34.588104248046875,0.8,153.5399932861328,38.322147369384766,38.28916549682617
304,kill,kill.03,"do well, win, accomplish some task",kill.03_0,The team killed the competition.,42.0,25.645977020263672,0.8,189.82521057128906,65.00548553466797,29.335481643676758
305,kill,kill.03,"do well, win, accomplish some task",kill.03_2,The team killed the match.,45.0,27.091028213500977,0.8,195.45233154296875,79.10238647460938,31.432212829589844
306,kill,kill.03,"do well, win, accomplish some task",kill.03_4,The team killed the opposition.,52.0,35.54617691040039,0.8,204.80322265625,85.03073120117188,31.376863479614258
307,kill,kill.03,"do well, win, accomplish some task",kill.03_1,The team killed the game.,43.0,37.22529983520508,0.8,156.015869140625,64.79170227050781,29.513586044311523
308,kill,kill.04,pass the time by engaging in some activity,kill.04_0,The movie killed the afternoon.,42.0,28.573974609375,0.8,159.29153442382812,56.65021514892578,31.803512573242188
309,kill,kill.04,pass the time by engaging in some activity,kill.04_8,The movie killed the evening.,52.0,28.69466018676757,0.8,173.53323364257812,56.87208557128906,31.895126342773438
310,kill,kill.04,pass the time by engaging in some activity,kill.04_1,The kids killed the afternoon.,43.0,40.78696441650391,0.8,179.17662048339844,44.41199493408203,33.68589401245117
311,kill,kill.04,pass the time by engaging in some activity,kill.04_5,The children killed the afternoon.,48.0,41.00016784667969,0.8,218.84104919433594,75.02301788330078,33.41856384277344
312,know,know.01,"be cognizant of, realize",know.01_3,The cat knew the mouse.,45.0,32.22945022583008,0.8,154.50100708007812,31.470293045043945,63.79056167602539
313,know,know.01,"be cognizant of, realize",know.01_6,The dog knew the danger.,48.0,32.492958068847656,0.8,105.1155776977539,35.55506134033203,35.124900817871094
314,know,know.01,"be cognizant of, realize",know.01_7,The children knew the answer.,49.0,34.0426139831543,0.8,168.9119415283203,51.627655029296875,36.68983459472656
315,know,know.01,"be cognizant of, realize",know.01_9,The police knew the prisoner.,51.0,36.57252502441406,0.8,187.13929748535156,38.6782341003418,40.09881591796875
316,know,know.02,kennen,know.02_0,The dog knew the owner.,42.0,32.23157501220703,0.8,101.0102310180664,34.219600677490234,35.35398483276367
317,know,know.02,kennen,know.02_9,The dog knew the place.,52.0,33.049373626708984,0.8,107.77479553222656,37.144386291503906,36.32694625854492
318,know,know.02,kennen,know.02_4,The teacher knew the name.,47.0,47.507930755615234,0.8,175.72486877441406,38.67938232421875,39.50269317626953
319,know,know.02,kennen,know.02_8,The cat knew the mousehole.,51.0,51.91389465332031,0.8,165.51138305664062,40.22066116333008,40.36249542236328
320,know,know.03,"have an ability, skill, or know-how",know.03_1,The boy knew the answer.,43.0,31.514089584350582,0.8,170.35609436035156,31.81630516052246,34.872459411621094
321,know,know.03,"have an ability, skill, or know-how",know.03_0,The man knew the language.,42.0,32.97151565551758,0.8,169.1453857421875,36.58629608154297,35.702274322509766
322,know,know.03,"have an ability, skill, or know-how",know.03_8,The boy knew the answers.,50.0,33.215576171875,0.8,181.2260284423828,45.608245849609375,48.17882537841797
323,know,know.03,"have an ability, skill, or know-how",know.03_4,The dog knew the route.,46.0,33.67352294921875,0.8,106.0172348022461,35.84659194946289,36.55168914794922
324,know,know.04,"recognize, differentiate",know.04_7,The dog knew the cat.,50.0,28.51070976257324,0.8,98.20469665527344,31.87242889404297,30.99962615966797
325,know,know.04,"recognize, differentiate",know.04_0,The dog knew the stranger.,42.0,28.771385192871094,0.8,138.58358764648438,35.66140365600586,32.04252624511719
326,know,know.04,"recognize, differentiate",know.04_9,The dog knew the difference.,52.0,29.68061065673828,0.8,106.97260284423828,37.757423400878906,33.96323013305664
327,know,know.04,"recognize, differentiate",know.04_5,The patient knew the symptoms.,47.0,32.05776596069336,0.8,162.74818420410156,54.48051452636719,51.780235290527344
328,know,know.05,"Biblical sense, to have sex with",know.05_5,The king knew the queen.,49.0,28.03989028930664,0.8,155.60833740234375,36.37211608886719,31.30963706970215
329,know,know.05,"Biblical sense, to have sex with",know.05_4,The woman knew the man.,48.0,28.08870506286621,0.8,136.64190673828125,62.40424346923828,30.813922882080078
330,know,know.05,"Biblical sense, to have sex with",know.05_9,The subject knew the object.,56.0,45.62506103515625,0.8,155.00608825683594,54.262271881103516,49.59376525878906
331,know,know.05,"Biblical sense, to have sex with",know.05_2,The wife knew the servant.,46.0,47.624698638916016,0.8,178.66116333007812,87.07838439941406,37.10468292236328
332,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_2,The newscaster launched the program.,44.0,34.589508056640625,0.8,182.29586791992188,42.731605529785156,38.44658660888672
333,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_8,The company launched the product.,51.0,38.75455856323242,0.8,174.81954956054688,32.682525634765625,32.23624801635742
334,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_5,The mayor launched the citywide.,47.0,46.31730651855469,0.8,154.55703735351562,64.49065399169922,65.10572814941406
335,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_6,The government launched the newest.,49.0,46.70233154296875,0.8,127.7461166381836,46.130699157714844,47.34162902832031
336,mail,mail.01,send,mail.01_1,The mailman mailed the letter.,43.0,24.639291763305664,0.8,157.68177795410156,30.714679718017578,38.1923828125
337,mail,mail.01,send,mail.01_6,The postman mailed the letters.,51.0,24.956806182861328,0.8,179.7182159423828,45.43986511230469,42.963600158691406
338,mail,mail.01,send,mail.01_0,The mailman mailed the letters.,42.0,25.700618743896484,0.8,169.9032745361328,45.031639099121094,51.637081146240234
339,mail,mail.01,send,mail.01_8,The mailman mailed the package.,54.0,27.10559463500977,0.8,156.95115661621094,32.593994140625,40.233612060546875
340,meet,meet.01,"arrive at, achieve",meet.01_4,The bus met the train.,46.0,27.551708221435547,0.8,118.78190612792969,32.4691276550293,45.14546585083008
341,meet,meet.01,"arrive at, achieve",meet.01_8,The team met the objective.,51.0,30.678943634033203,0.8,155.98988342285156,61.39426803588867,33.95221710205078
342,meet,meet.01,"arrive at, achieve",meet.01_2,The train met the scheduled.,44.0,38.32488250732422,0.8,203.9610137939453,53.995819091796875,52.00830841064453
343,meet,meet.01,"arrive at, achieve",meet.01_1,The train met the bus.,43.0,39.07124328613281,0.8,149.8447265625,32.39857482910156,32.411033630371094
344,meet,meet.02,"kennenlernen-- come upon, become acquainted with initially",meet.02_6,The newcomer met the other.,49.0,47.775482177734375,0.8,190.46435546875,78.43897247314453,47.30616760253906
345,meet,meet.02,"kennenlernen-- come upon, become acquainted with initially",meet.02_8,The two met the same.,52.0,49.25080490112305,0.8,128.3406524658203,43.413238525390625,47.284996032714844
346,meet,meet.02,"kennenlernen-- come upon, become acquainted with initially",meet.02_3,The youngest met the queen.,45.0,53.55440521240234,0.8,164.2686004638672,57.44093322753906,45.69601058959961
347,meet,meet.02,"kennenlernen-- come upon, become acquainted with initially",meet.02_7,The first met the second.,51.0,60.19308471679688,0.8,106.3372802734375,53.278079986572266,40.27952575683594
348,meet,meet.03,"get together (with), come together spatially, get together",meet.03_8,The two met the next.,50.0,40.05377197265625,0.8,126.475341796875,41.67815399169922,59.86280822753906
349,meet,meet.03,"get together (with), come together spatially, get together",meet.03_6,The two met the bosses.,48.0,42.93732070922852,0.8,154.35899353027344,44.94496536254883,60.22901916503906
350,meet,meet.03,"get together (with), come together spatially, get together",meet.03_3,The students met the faculty.,45.0,46.391357421875,0.8,165.2435302734375,52.66969680786133,38.331871032714844
351,meet,meet.03,"get together (with), come together spatially, get together",meet.03_9,The people met the queen.,53.0,48.724403381347656,0.8,181.25390625,54.40330505371094,39.233551025390625
352,meet,meet.05,"answer, respond to",meet.05_8,The company met the request.,51.0,32.93218994140625,0.8,169.15283203125,73.36675262451172,72.28512573242188
353,meet,meet.05,"answer, respond to",meet.05_0,The two met the challenge.,42.0,33.149513244628906,0.8,141.43161010742188,39.735313415527344,39.08059310913086
354,meet,meet.05,"answer, respond to",meet.05_9,The two met the requirements.,52.0,34.84166717529297,0.8,141.87301635742188,39.587196350097656,41.775001525878906
355,meet,meet.05,"answer, respond to",meet.05_5,The questions met the concerns.,47.0,38.119537353515625,0.8,221.35147094726562,58.048118591308594,52.20158386230469
356,murder,murder.01,cause to die,murder.01_0,The murderer murdered the victim.,42.0,24.952205657958984,0.8,170.27236938476562,30.04635238647461,29.512922286987305
357,murder,murder.01,cause to die,murder.01_5,The defendant murdered the victim.,49.0,25.234516143798828,0.8,202.52960205078125,46.971561431884766,62.131858825683594
358,murder,murder.01,cause to die,murder.01_8,The murderers murdered the victim.,54.0,28.446762084960938,0.8,216.2229461669922,44.92094802856445,42.26691818237305
